1.554384094272581628e+06,2.741108985755067451e+01,1.786305296848899786e+02,1.512660869457140791e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786340437772297491e+02,1.512696025440307892e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786375605287569783e+02,1.512731208024293039e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786410734468557564e+02,1.512766352261124041e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786445902183393741e+02,1.512801535045194896e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786481027112503455e+02,1.512836675027304238e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786516178622540281e+02,1.512871841602179188e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786551328362196216e+02,1.512907006405754657e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786586480074911947e+02,1.512942173182359795e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786621619945121324e+02,1.512977328112635007e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786656761788541985e+02,1.513012485017226254e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786691920125589945e+02,1.513047658423662085e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786727072239067127e+02,1.513082825601330512e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786762220705969924e+02,1.513117989132995262e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786797362948879879e+02,1.513153146438994838e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786832517230638189e+02,1.513188315787764395e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786867657802239933e+02,1.513223471421000852e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786902806663753722e+02,1.513258635348822736e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786937961239916888e+02,1.513293804993655556e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.786973083856036908e+02,1.513328942665519037e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787008246818960231e+02,1.513364120700447017e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.787043397944964624e+02,1.513399286893507849e+02
